group,layer,axis,len_change,rot_mag,cos_before_after,null_rot_mean,null_rot_std,null_len_mean,null_len_std,rot_z,len_z,cos_delta_u_before,cos_delta_u_after
combined_L24+L18,19,delta,0.002614842727780342,0.07204124331474304,0.9999179840087891,0.014289248299610336,0.021713153691084702,0.000339167801757867,0.0008472868448677866,2.6597698877374714,2.6858345009983924,0.010079462081193924,0.005332187749445438
combined_L24+L18,20,u,-0.007828532718122005,0.06409385800361633,0.9957678914070129,0.010323472559684887,0.015273818957626301,0.0006281835689151194,0.0030611773194150933,3.5204281308215633,-2.7625689863937652,0.0063935830257833,0.0015561021864414215
combined_L24+L18,20,delta,-0.0022935611195862293,0.08710829168558121,0.9998934268951416,0.01924302363913739,0.030134029126372246,-0.0010296393100361456,0.002383308767071446,2.2521138978702524,-0.5303220869619314,0.0063935830257833,0.0015561021864414215
combined_L24+L18,21,u,-0.002206154866144061,0.0658404678106308,0.9958845376968384,0.010257979755988345,0.015602224606102517,0.0002887301550799748,0.0022316254624882605,3.562471756138587,-1.117967125395279,0.004598756320774555,-0.0005052508786320686
combined_L24+L18,21,delta,-0.009764816612005234,0.10110092163085938,0.9998782277107239,0.022818184237985407,0.036903291334697205,-0.004471122921313508,0.009341843280049753,2.121294129609975,-0.5666647325728633,0.004598756320774555,-0.0005052508786320686
combined_L24+L18,22,u,0.0004969967412762344,0.06595709919929504,0.9961456656455994,0.0105022263887804,0.016469811427931122,-0.0002748875762335956,0.0009935116849388958,3.3670615893881606,0.7769244713340558,-0.0018243314698338509,-0.005478851497173309
combined_L24+L18,22,delta,-0.013543144799768925,0.10310953855514526,0.9998812675476074,0.02298986607202096,0.03715924316318417,-0.003793912989749515,0.007926987508142044,2.1561168502588526,-1.2298783831975644,-0.0018243314698338509,-0.005478851497173309
combined_L24+L18,23,u,0.0005948783364146948,0.06232095882296562,0.995932936668396,0.009818314656149596,0.015700145705912088,-0.00046706743432878284,0.0005806709285748722,3.3440862146240646,1.8288222979019892,-0.0007994695333763957,-0.003998023457825184
combined_L24+L18,23,delta,-0.009309131652116776,0.12465398013591766,0.9998542666435242,0.025084750124369747,0.04027496182124302,-0.003160933856088377,0.007160173802714579,2.4722364227492255,-0.8586658797348748,-0.0007994695333763957,-0.003998023457825184
combined_L24+L18,24,u,-0.00031913461862131953,0.058029621839523315,0.9955465793609619,0.008753782042185776,0.014166589841097733,3.961971688113408e-05,0.0008175604707415432,3.4783131912292373,-0.43881022814964216,0.04956267401576042,0.04487127065658569
combined_L24+L18,24,delta,-0.20919932425022125,1.0760518312454224,0.991350531578064,0.2103480752557516,0.2771754002799291,-0.01831261409679428,0.030886414594857185,3.1233065848991637,-6.180280439702787,0.04956267401576042,0.04487127065658569
combined_L24+L18,25,u,0.000491960032377392,0.047866031527519226,0.9963343143463135,0.007083047169726342,0.011496452055873975,0.00032347056595654066,0.0011214705568214388,3.5474406027305365,0.15023962524595563,0.03573793172836304,0.030654821544885635
combined_L24+L18,25,delta,-0.2666453719139099,1.274466633796692,0.9898432493209839,0.23493463564664124,0.3123125516511692,-0.013004957215161993,0.021374409238891643,3.328498932641793,-11.866545643315037,0.03573793172836304,0.030654821544885635
